partner	0	2	       0.000062	       0.000166
partners	2	1	       0.000186	       0.000111
parts	0	1	       0.000062	       0.000111
party	2	1	       0.000186	       0.000111
paso	2	0	       0.000186	       0.000055
pass	0	1	       0.000062	       0.000111
passport	0	1	       0.000062	       0.000111
password	4	1	       0.000310	       0.000111
past	2	1	       0.000186	       0.000111
path	1	0	       0.000124	       0.000055
pathetic	0	1	       0.000062	       0.000111
pathos	0	1	       0.000062	       0.000111
patricia	4	0	       0.000310	       0.000055
paul	0	2	       0.000062	       0.000166
paulo	5	0	       0.000372	       0.000055
pause	0	1	       0.000062	       0.000111
pavluk	1	0	       0.000124	       0.000055
pay	1	3	       0.000124	       0.000222
payback	1	0	       0.000124	       0.000055
paying	2	0	       0.000186	       0.000055
payments	1	5	       0.000124	       0.000333
payne	2	0	       0.000186	       0.000055
payroll	5	0	       0.000372	       0.000055
pbem	0	1	       0.000062	       0.000111
pc	0	4	       0.000062	       0.000277
pcenergy	3	0	       0.000248	       0.000055
pcp	1	0	       0.000124	       0.000055
pdx	1	0	       0.000124	       0.000055
peace	0	3	       0.000062	       0.000222
peaking	0	1	       0.000062	       0.000111
peers	1	0	       0.000124	       0.000055
penance	0	1	       0.000062	       0.000111
pennsylvania	0	3	       0.000062	       0.000222
pentium	0	1	       0.000062	       0.000111
people	4	24	       0.000310	       0.001387
per	1	7	       0.000124	       0.000444
percentage	0	2	       0.000062	       0.000166
perfect	1	2	       0.000124	       0.000166
perform	0	1	       0.000062	       0.000111
performance	5	2	       0.000372	       0.000166
performer	0	2	       0.000062	       0.000166
perhaps	1	2	       0.000124	       0.000166
period	5	2	       0.000372	       0.000166
persist	1	0	       0.000124	       0.000055
persists	1	0	       0.000124	       0.000055
person	2	12	       0.000186	       0.000721
personage	0	1	       0.000062	       0.000111
personal	4	6	       0.000310	       0.000388
personality	0	1	       0.000062	       0.000111
personally	0	1	       0.000062	       0.000111
personnel	6	0	       0.000434	       0.000055
persons	1	0	       0.000124	       0.000055
perspective	7	0	       0.000495	       0.000055
perth	0	1	       0.000062	       0.000111
pest	0	1	       0.000062	       0.000111
pete	1	0	       0.000124	       0.000055
peter	0	3	       0.000062	       0.000222
petteway	1	0	       0.000124	       0.000055
pg	7	0	       0.000495	       0.000055
pgm	0	1	       0.000062	       0.000111
ph	1	2	       0.000124	       0.000166
phases	2	0	       0.000186	       0.000055
phentermine	0	2	       0.000062	       0.000166
philadelphia	1	0	       0.000124	       0.000055
philip	1	0	       0.000124	       0.000055
phillip	1	0	       0.000124	       0.000055
phone	2	12	       0.000186	       0.000721
photo	0	1	       0.000062	       0.000111
photoshop	0	3	       0.000062	       0.000222
php	0	3	       0.000062	       0.000222
phrases	0	3	       0.000062	       0.000222
physical	4	0	       0.000310	       0.000055
physicians	0	1	       0.000062	       0.000111
pibrochs	0	1	       0.000062	       0.000111
pick	2	1	       0.000186	       0.000111
picture	0	4	       0.000062	       0.000277
pictures	1	7	       0.000124	       0.000444
pierre	1	0	       0.000124	       0.000055
pike	0	1	       0.000062	       0.000111
pilkington	0	1	       0.000062	       0.000111
pillsburywinthrop	2	0	       0.000186	       0.000055
pilocystic	0	1	       0.000062	       0.000111
pilot	6	0	       0.000434	       0.000055
pinion	1	0	       0.000124	       0.000055
pinnacle	0	1	       0.000062	       0.000111
pinnamaneni	4	0	       0.000310	       0.000055
pipe	1	0	       0.000124	       0.000055
pipeline	3	0	       0.000248	       0.000055
pipes	0	2	       0.000062	       0.000166
pitchers	0	1	       0.000062	       0.000111
pitifully	0	1	       0.000062	       0.000111
place	5	12	       0.000372	       0.000721
placed	0	1	       0.000062	       0.000111
placement	0	2	       0.000062	       0.000166
places	0	1	       0.000062	       0.000111
plain	0	4	       0.000062	       0.000277
plan	7	0	       0.000495	       0.000055
plans	2	0	       0.000186	       0.000055
plant	1	1	       0.000124	       0.000111
planted	1	0	       0.000124	       0.000055
plants	2	0	       0.000186	       0.000055
platform	0	2	       0.000062	       0.000166
platitudes	0	1	       0.000062	       0.000111
platte	0	1	       0.000062	       0.000111
played	0	1	       0.000062	       0.000111
pleas	0	1	       0.000062	       0.000111
pleasant	1	0	       0.000124	       0.000055
please	41	20	       0.002601	       0.001165
pleased	1	1	       0.000124	       0.000111
plentiful	0	1	       0.000062	       0.000111
plus	1	3	       0.000124	       0.000222
pm	31	3	       0.001982	       0.000222
po	0	1	       0.000062	       0.000111
point	8	6	       0.000557	       0.000388
points	1	2	       0.000124	       0.000166
policy	0	5	       0.000062	       0.000333
political	0	2	       0.000062	       0.000166
politically	1	0	       0.000124	       0.000055
politicians	1	0	       0.000124	       0.000055
poor	0	3	       0.000062	       0.000222
poors	1	0	       0.000124	       0.000055
pops	1	1	       0.000124	       0.000111
popular	0	1	       0.000062	       0.000111
portion	1	0	       0.000124	       0.000055
ports	0	1	       0.000062	       0.000111
position	5	1	       0.000372	       0.000111
positions	1	0	       0.000124	       0.000055
possesses	0	1	       0.000062	       0.000111
possibilities	0	1	       0.000062	       0.000111
possibility	1	2	       0.000124	       0.000166
possible	8	5	       0.000557	       0.000333
possibly	1	0	       0.000124	       0.000055
post	0	7	       0.000062	       0.000444
postal	0	1	       0.000062	       0.000111
posting	0	1	       0.000062	       0.000111
posts	0	1	       0.000062	       0.000111
potency	0	1	       0.000062	       0.000111
potential	1	4	       0.000124	       0.000277
pound	0	2	       0.000062	       0.000166
pounds	0	1	       0.000062	       0.000111
power	17	1	       0.001115	       0.000111
powered	0	2	       0.000062	       0.000166
powerful	0	5	       0.000062	       0.000333
powerquest	0	1	       0.000062	       0.000111
ppmfztdtet	0	1	       0.000062	       0.000111
practices	2	0	       0.000186	       0.000055
prager	1	0	       0.000124	       0.000055
pray	0	1	       0.000062	       0.000111
prbolem	0	1	       0.000062	       0.000111
pre	0	1	       0.000062	       0.000111
precluded	1	0	       0.000124	       0.000055
preferences	0	2	       0.000062	       0.000166
preferred	0	2	       0.000062	       0.000166
premature	1	0	       0.000124	       0.000055
premiere	0	2	       0.000062	       0.000166
premium	0	3	       0.000062	       0.000222
premiums	0	2	       0.000062	       0.000166
preneur	0	1	       0.000062	       0.000111
prepared	0	2	       0.000062	       0.000166
preposition	0	1	       0.000062	       0.000111
presas	2	0	       0.000186	       0.000055
presccription	0	1	       0.000062	       0.000111
prescriptions	0	1	       0.000062	       0.000111
presence	2	0	       0.000186	       0.000055
present	2	0	       0.000186	       0.000055
presented	0	1	       0.000062	       0.000111
president	6	0	       0.000434	       0.000055
press	1	2	       0.000124	       0.000166
pressure	3	2	       0.000248	       0.000166
pressured	2	0	       0.000186	       0.000055
presumably	0	1	       0.000062	       0.000111
presumed	1	0	       0.000124	       0.000055
pretty	4	0	       0.000310	       0.000055
prevatt	4	0	       0.000310	       0.000055
prevent	0	1	       0.000062	       0.000111
previous	9	0	       0.000619	       0.000055
previously	1	1	       0.000124	       0.000111
prez	1	0	       0.000124	       0.000055
price	9	14	       0.000619	       0.000832
prices	2	5	       0.000186	       0.000333
pricing	2	2	       0.000186	       0.000166
pricked	0	1	       0.000062	       0.000111
pride	1	0	       0.000124	       0.000055
priicce	0	1	       0.000062	       0.000111
priice	0	1	       0.000062	       0.000111
priices	0	1	       0.000062	       0.000111
prilosec	0	1	       0.000062	       0.000111
primary	3	0	       0.000248	       0.000055
principal	2	0	       0.000186	       0.000055
principle	0	1	       0.000062	       0.000111
print	0	1	       0.000062	       0.000111
printable	0	2	       0.000062	       0.000166
printer	23	0	       0.001486	       0.000055
prior	7	0	       0.000495	       0.000055
priscilla	1	0	       0.000124	       0.000055
privacy	0	5	       0.000062	       0.000333
private	0	5	       0.000062	       0.000333
privileged	1	0	       0.000124	       0.000055
pro	0	1	       0.000062	       0.000111
probably	1	4	       0.000124	       0.000277
problem	1	2	       0.000124	       0.000166
problematic	1	0	       0.000124	       0.000055
problems	1	3	       0.000124	       0.000222
procedures	2	0	       0.000186	       0.000055
proceed	0	2	       0.000062	       0.000166
proceeds	1	0	       0.000124	       0.000055
process	6	5	       0.000434	       0.000333
processed	0	1	       0.000062	       0.000111
processes	2	0	       0.000186	       0.000055
processing	4	4	       0.000310	       0.000277
processor	0	1	       0.000062	       0.000111
procrustes	0	1	       0.000062	       0.000111
procurement	2	0	       0.000186	       0.000055
produce	0	2	       0.000062	       0.000166
producer	0	1	       0.000062	       0.000111
producers	2	0	       0.000186	       0.000055
producing	1	0	       0.000124	       0.000055
product	2	28	       0.000186	       0.001608
production	6	2	       0.000434	       0.000166
products	6	12	       0.000434	       0.000721
professional	0	12	       0.000062	       0.000721
professionals	2	0	       0.000186	       0.000055
professor	0	1	       0.000062	       0.000111
profile	2	1	       0.000186	       0.000111
profit	0	5	       0.000062	       0.000333
profitbanners	0	3	       0.000062	       0.000222
profits	0	1	       0.000062	       0.000111
program	1	2	       0.000124	       0.000166
programs	2	7	       0.000186	       0.000444
progress	2	0	       0.000186	       0.000055
prohibited	1	0	       0.000124	       0.000055
project	7	9	       0.000495	       0.000555
projects	2	0	       0.000186	       0.000055
proliferation	2	0	       0.000186	       0.000055
prominent	0	2	       0.000062	       0.000166
promise	0	1	       0.000062	       0.000111
promised	0	1	       0.000062	       0.000111
promising	0	1	       0.000062	       0.000111
promote	0	2	       0.000062	       0.000166
promoting	0	2	       0.000062	       0.000166
prompt	0	1	       0.000062	       0.000111
properly	0	2	       0.000062	       0.000166
property	0	2	       0.000062	       0.000166
proposal	2	4	       0.000186	       0.000277
proposed	2	0	       0.000186	       0.000055
prosper	0	1	       0.000062	       0.000111
prostaff	1	0	       0.000124	       0.000055
protest	2	0	       0.000186	       0.000055
protesting	1	0	       0.000124	       0.000055
prove	0	2	       0.000062	       0.000166
provide	7	6	       0.000495	       0.000388
provided	0	3	       0.000062	       0.000222
provider	0	2	       0.000062	       0.000166
providers	0	2	       0.000062	       0.000166
providing	1	1	       0.000124	       0.000111
province	0	1	       0.000062	       0.000111
proxy	0	7	       0.000062	       0.000444
prozac	0	1	       0.000062	       0.000111
prriicegreat	0	1	       0.000062	       0.000111
ps	0	1	       0.000062	       0.000111
pst	1	0	       0.000124	       0.000055
pting	0	1	       0.000062	       0.000111
pts	1	0	       0.000124	       0.000055
public	1	0	       0.000124	       0.000055
publicity	0	1	       0.000062	       0.000111
published	0	3	       0.000062	       0.000222
publishing	0	2	       0.000062	       0.000166
puc	2	0	       0.000186	       0.000055
pull	4	1	       0.000310	       0.000111
pulled	1	0	       0.000124	       0.000055
pulling	1	0	       0.000124	       0.000055
pulp	1	0	       0.000124	       0.000055
purchase	4	5	       0.000310	       0.000333
purchased	0	1	       0.000062	       0.000111
purchases	2	1	       0.000186	       0.000111
purchasing	1	1	       0.000124	       0.000111
pure	0	1	       0.000062	       0.000111
purpose	3	3	       0.000248	       0.000222
pursuing	1	0	       0.000124	       0.000055
pushed	0	1	       0.000062	       0.000111
pushes	0	1	       0.000062	       0.000111
pushing	0	1	       0.000062	       0.000111
put	3	8	       0.000248	       0.000499
putpeel	0	6	       0.000062	       0.000388
puts	1	0	       0.000124	       0.000055
pwarden	1	0	       0.000124	       0.000055
q	2	3	       0.000186	       0.000222
qualification	0	1	       0.000062	       0.000111
qualified	0	1	       0.000062	       0.000111
quality	4	8	       0.000310	       0.000499
qualityproducts	0	1	       0.000062	       0.000111
quark	0	1	       0.000062	       0.000111
quasi	1	0	       0.000124	       0.000055
queensland	0	2	       0.000062	       0.000166
question	0	7	       0.000062	       0.000444
questions	17	15	       0.001115	       0.000887
quick	1	0	       0.000124	       0.000055
quickens	0	1	       0.000062	       0.000111
quickly	2	3	       0.000186	       0.000222
quite	2	1	       0.000186	       0.000111
quitting	0	1	       0.000062	       0.000111
quoted	2	2	       0.000186	       0.000166
quotes	0	3	       0.000062	       0.000222
r	2	13	       0.000186	       0.000776
rabey	1	0	       0.000124	       0.000055
rac	1	0	       0.000124	       0.000055
race	0	1	       0.000062	       0.000111
rail	0	3	       0.000062	       0.000222
railing	0	1	       0.000062	       0.000111
raise	0	2	       0.000062	       0.000166
raised	0	2	       0.000062	       0.000166
raises	0	2	       0.000062	       0.000166
raising	0	1	       0.000062	       0.000111
ram	0	1	       0.000062	       0.000111
ramupgradeable	0	1	       0.000062	       0.000111
ran	0	2	       0.000062	       0.000166
ranch	8	0	       0.000557	       0.000055
randall	2	0	       0.000186	       0.000055
randle	1	0	       0.000124	       0.000055
randomly	0	1	       0.000062	       0.000111
randy	1	0	       0.000124	       0.000055
ranen	1	0	       0.000124	       0.000055
range	0	2	       0.000062	       0.000166
rankings	1	0	       0.000124	       0.000055
rapidly	0	1	       0.000062	       0.000111
rare	0	1	       0.000062	       0.000111
rat	0	2	       0.000062	       0.000166
rate	18	5	       0.001177	       0.000333
rated	0	2	       0.000062	       0.000166
rates	2	3	       0.000186	       0.000222
rather	1	3	       0.000124	       0.000222
rating	0	2	       0.000062	       0.000166
ratio	0	1	       0.000062	       0.000111
ravi	6	0	       0.000434	       0.000055
ray	3	0	       0.000248	       0.000055
raymond	7	0	       0.000495	       0.000055
rd	1	0	       0.000124	       0.000055
re	23	9	       0.001486	       0.000555
rea	0	1	       0.000062	       0.000111
reach	2	3	       0.000186	       0.000222
reached	1	1	       0.000124	       0.000111
reaching	1	0	       0.000124	       0.000055
read	0	16	       0.000062	       0.000943
reader	0	23	       0.000062	       0.001331
readers	0	3	       0.000062	       0.000222
readies	0	1	       0.000062	       0.000111
reading	0	1	       0.000062	       0.000111
reado	0	1	       0.000062	       0.000111
reads	0	2	       0.000062	       0.000166
ready	2	3	       0.000186	       0.000222
real	0	10	       0.000062	       0.000610
realize	0	1	       0.000062	       0.000111
really	3	4	       0.000248	       0.000277
rear	0	1	       0.000062	       0.000111
reason	2	3	       0.000186	       0.000222
reasonable	0	2	       0.000062	       0.000166
reasons	0	1	       0.000062	       0.000111
reassigned	1	0	       0.000124	       0.000055
rebel	0	2	       0.000062	       0.000166
rebels	0	2	       0.000062	       0.000166
recap	2	1	       0.000186	       0.000111
receipt	3	2	       0.000248	       0.000166
receipts	0	1	       0.000062	       0.000111
receive	2	8	       0.000186	       0.000499
received	3	2	       0.000248	       0.000166
receives	3	0	       0.000248	       0.000055
receiving	0	4	       0.000062	       0.000277
recent	2	1	       0.000186	       0.000111
recently	4	0	       0.000310	       0.000055
reception	1	0	       0.000124	       0.000055
recieved	0	1	       0.000062	       0.000111
recipient	2	0	       0.000186	       0.000055
reclaimers	0	1	       0.000062	       0.000111
recognition	0	1	       0.000062	       0.000111
recognizing	3	0	       0.000248	       0.000055
recommend	1	0	       0.000124	       0.000055
recommendations	3	1	       0.000248	       0.000111
record	2	0	       0.000186	       0.000055
recorded	0	1	       0.000062	       0.000111
recover	2	0	       0.000186	       0.000055
recovery	1	1	       0.000124	       0.000111
recruiting	2	1	       0.000186	       0.000111
red	0	2	       0.000062	       0.000166
redesign	0	2	       0.000062	       0.000166
redesigns	0	1	       0.000062	       0.000111
redhat	0	1	       0.000062	       0.000111
reduce	0	1	       0.000062	       0.000111
reduced	0	1	       0.000062	       0.000111
reduces	0	2	       0.000062	       0.000166
reduction	2	1	       0.000186	       0.000111
reference	0	1	       0.000062	       0.000111
references	0	1	       0.000062	       0.000111
referred	1	1	       0.000124	       0.000111
reflect	1	0	       0.000124	       0.000055
reflected	1	0	       0.000124	       0.000055
reflections	0	1	       0.000062	       0.000111
reflux	0	1	       0.000062	       0.000111
refugee	0	2	       0.000062	       0.000166
refuse	0	1	       0.000062	       0.000111
regard	5	2	       0.000372	       0.000166
regarding	2	0	       0.000186	       0.000055
regardless	3	0	       0.000248	       0.000055
regards	4	0	       0.000310	       0.000055
regina	0	6	       0.000062	       0.000388
region	5	1	       0.000372	       0.000111
regional	8	0	       0.000557	       0.000055
regions	4	1	       0.000310	       0.000111
registered	2	1	       0.000186	       0.000111
regretful	0	1	       0.000062	       0.000111
regulations	3	0	       0.000248	       0.000055
reins	0	1	       0.000062	       0.000111
reiterate	1	0	       0.000124	       0.000055
rejoice	0	1	       0.000062	       0.000111
related	1	0	       0.000124	       0.000055
relates	0	1	       0.000062	       0.000111
relating	2	0	       0.000186	       0.000055
relations	3	0	       0.000248	       0.000055
relationship	2	2	       0.000186	       0.000166
relative	2	0	       0.000186	       0.000055
released	0	2	       0.000062	       0.000166
releases	0	2	       0.000062	       0.000166
relegated	0	1	       0.000062	       0.000111
reliant	3	0	       0.000248	       0.000055
reliantenergy	3	0	       0.000248	       0.000055
relieved	0	1	       0.000062	       0.000111
relieves	0	1	       0.000062	       0.000111
remain	0	1	       0.000062	       0.000111
remainder	2	0	       0.000186	       0.000055
remaining	2	1	       0.000186	       0.000111
remember	3	4	       0.000248	       0.000277
remind	0	1	       0.000062	       0.000111
reminder	1	0	       0.000124	       0.000055
removal	0	1	       0.000062	       0.000111
remove	0	4	       0.000062	       0.000277
removed	0	2	       0.000062	       0.000166
removes	0	1	       0.000062	       0.000111
removing	0	1	       0.000062	       0.000111
remunerate	0	1	       0.000062	       0.000111
renewable	2	0	       0.000186	       0.000055
rennie	1	0	       0.000124	       0.000055
rental	0	1	       0.000062	       0.000111
repeatedly	0	1	       0.000062	       0.000111
replace	1	1	       0.000124	       0.000111
replay	2	0	       0.000186	       0.000055
replies	0	1	       0.000062	       0.000111
repling	1	0	       0.000124	       0.000055
reply	0	2	       0.000062	       0.000166
replying	1	0	       0.000124	       0.000055
report	9	2	       0.000619	       0.000166
reportedly	1	0	       0.000124	       0.000055
reporting	7	0	       0.000495	       0.000055
representatives	1	1	       0.000124	       0.000111
republicans	1	0	       0.000124	       0.000055
reputation	0	1	       0.000062	       0.000111
request	3	8	       0.000248	       0.000499
require	2	0	       0.000186	       0.000055
required	0	1	       0.000062	       0.000111
requirements	3	0	       0.000248	       0.000055
requires	0	1	       0.000062	       0.000111
reread	0	1	       0.000062	       0.000111
research	5	0	       0.000372	       0.000055
resell	0	1	       0.000062	       0.000111
reseller	0	1	       0.000062	       0.000111
reservation	1	0	       0.000124	       0.000055
reserve	0	2	       0.000062	       0.000166
reserved	1	2	       0.000124	       0.000166
residents	0	1	       0.000062	       0.000111
residue	1	0	       0.000124	       0.000055
resistance	0	1	       0.000062	       0.000111
resolve	4	0	       0.000310	       0.000055
resolved	1	0	       0.000124	       0.000055
resort	2	0	       0.000186	       0.000055
resource	2	3	       0.000186	       0.000222
resourceful	0	1	       0.000062	       0.000111
resources	15	6	       0.000991	       0.000388
resourcestocks	0	1	       0.000062	       0.000111
respect	1	2	       0.000124	       0.000166
respectable	0	1	       0.000062	       0.000111
respected	0	1	       0.000062	       0.000111
respective	2	0	       0.000186	       0.000055
respond	1	3	       0.000124	       0.000222
response	0	2	       0.000062	       0.000166
responses	0	4	       0.000062	       0.000277
responsibilites	2	0	       0.000186	       0.000055
responsibilities	5	0	       0.000372	       0.000055
responsibility	10	0	       0.000681	       0.000055
responsible	4	0	       0.000310	       0.000055
rest	0	4	       0.000062	       0.000277
restate	0	1	       0.000062	       0.000111
restless	0	1	       0.000062	       0.000111
restore	0	1	       0.000062	       0.000111
restrictions	1	0	       0.000124	       0.000055
result	1	0	       0.000124	       0.000055
resulted	0	2	       0.000062	       0.000166
results	1	3	       0.000124	       0.000222
resume	3	0	       0.000248	       0.000055
retail	2	1	       0.000186	       0.000111
retains	2	0	       0.000186	       0.000055
retarding	0	1	       0.000062	       0.000111
retentive	0	1	       0.000062	       0.000111
retire	1	1	       0.000124	       0.000111
retired	0	2	       0.000062	       0.000166
retirement	0	1	       0.000062	       0.000111
return	5	2	       0.000372	       0.000166
returned	0	2	       0.000062	       0.000166
rev	2	0	       0.000186	       0.000055
revenue	2	0	       0.000186	       0.000055
reversed	0	1	       0.000062	       0.000111
review	6	4	       0.000434	       0.000277
reviewed	0	4	       0.000062	       0.000277
reviewing	0	1	       0.000062	       0.000111
reviews	2	4	       0.000186	       0.000277
revised	1	0	       0.000124	       0.000055
revolution	0	2	       0.000062	       0.000166
revolutionary	0	1	       0.000062	       0.000111
rewarding	0	2	       0.000062	       0.000166
rewrite	0	2	       0.000062	       0.000166
rge	0	1	       0.000062	       0.000111
rhine	0	1	       0.000062	       0.000111
rhinopez	0	1	       0.000062	       0.000111
rich	0	1	       0.000062	       0.000111
richard	3	0	       0.000248	       0.000055
richarddaniel	1	0	       0.000124	       0.000055
rick	5	0	       0.000372	       0.000055
rid	0	1	       0.000062	       0.000111
ride	2	0	       0.000186	       0.000055
ridiculous	0	1	       0.000062	       0.000111
riding	0	1	       0.000062	       0.000111
riedel	1	0	       0.000124	       0.000055
right	2	13	       0.000186	       0.000776
rightly	0	1	       0.000062	       0.000111
rights	0	4	       0.000062	       0.000277
rise	0	1	       0.000062	       0.000111
rising	1	0	       0.000124	       0.000055
risk	31	3	       0.001982	       0.000222
rita	3	0	       0.000248	       0.000055
river	1	1	       0.000124	       0.000111
riverdeep	0	1	       0.000062	       0.000111
rizzi	2	0	       0.000186	       0.000055
rm	0	1	       0.000062	       0.000111
rmation	0	1	       0.000062	       0.000111
road	0	2	       0.000062	       0.000166
roared	0	1	       0.000062	       0.000111
rob	0	3	       0.000062	       0.000222
robert	6	1	       0.000434	       0.000111
roberts	9	0	       0.000619	       0.000055
rock	0	2	       0.000062	       0.000166
rodgers	1	0	       0.000124	       0.000055
rodney	1	0	       0.000124	       0.000055
rodriguez	2	0	       0.000186	       0.000055
rogram	0	1	       0.000062	       0.000111
rohan	1	0	       0.000124	       0.000055
roibot	0	2	       0.000062	       0.000166
role	13	0	       0.000867	       0.000055
roll	0	1	       0.000062	       0.000111
roman	4	0	       0.000310	       0.000055
romantic	1	0	       0.000124	       0.000055
romeo	1	0	       0.000124	       0.000055
roof	0	2	       0.000062	       0.000166
room	3	0	       0.000248	       0.000055
rosel	0	2	       0.000062	       0.000166
rosenfield	1	0	       0.000124	       0.000055
ross	4	0	       0.000310	       0.000055
rossman	0	12	       0.000062	       0.000721
round	0	1	       0.000062	       0.000111
roving	0	4	       0.000062	       0.000277
roxio	0	1	       0.000062	       0.000111
rsa	0	1	       0.000062	       0.000111
rsbaker	1	0	       0.000124	       0.000055
rto	1	0	       0.000124	       0.000055
rtol	1	0	       0.000124	       0.000055
ruanda	0	1	       0.000062	       0.000111
rub	0	1	       0.000062	       0.000111
rudl	0	1	       0.000062	       0.000111
ruin	0	1	       0.000062	       0.000111
rule	1	0	       0.000124	       0.000055
rules	0	1	       0.000062	       0.000111
ruling	2	0	       0.000186	       0.000055
run	0	1	       0.000062	       0.000111
runkel	1	0	       0.000124	       0.000055
running	2	4	       0.000186	       0.000277
russell	1	0	       0.000124	       0.000055
ruzika	1	0	       0.000124	       0.000055
rvsq	0	1	       0.000062	       0.000111
rw	0	1	       0.000062	       0.000111
rx	0	1	       0.000062	       0.000111
ryanmcgeachie	1	0	       0.000124	       0.000055
s	50	66	       0.003159	       0.003716
sa	4	0	       0.000310	       0.000055
saa	0	1	       0.000062	       0.000111
saave	0	7	       0.000062	       0.000444
safe	1	2	       0.000124	       0.000166
safely	0	2	       0.000062	       0.000166
safety	0	2	       0.000062	       0.000166
said	0	2	       0.000062	       0.000166
salaried	0	1	       0.000062	       0.000111
sale	1	7	       0.000124	       0.000444
sales	2	41	       0.000186	       0.002329
sallen	1	0	       0.000124	       0.000055
sally	23	0	       0.001486	       0.000055
salomon	2	0	       0.000186	       0.000055
salt	0	1	       0.000062	       0.000111
sam	3	0	       0.000248	       0.000055
same	0	6	       0.000062	       0.000388
samer	5	0	       0.000372	       0.000055
sample	0	6	       0.000062	       0.000388
sampling	0	1	       0.000062	       0.000111
samuel	1	0	       0.000124	       0.000055
san	3	0	       0.000248	       0.000055
sand	0	1	       0.000062	       0.000111
sandton	0	2	       0.000062	       0.000166
sang	0	1	       0.000062	       0.000111
sanibel	1	0	       0.000124	       0.000055
sap	17	0	       0.001115	       0.000055
sapphire	1	0	       0.000124	       0.000055
sat	1	0	       0.000124	       0.000055
satisfied	0	2	       0.000062	       0.000166
saturday	1	0	       0.000124	       0.000055
save	0	8	       0.000062	       0.000499
saving	0	2	       0.000062	       0.000166
savvy	0	1	       0.000062	       0.000111
say	1	2	       0.000124	       0.000166
saying	0	3	       0.000062	       0.000222
says	1	2	       0.000124	       0.000166
sc	0	2	       0.000062	       0.000166
scampbell	1	0	       0.000124	       0.000055
scams	0	1	       0.000062	       0.000111
scenario	1	0	       0.000124	       0.000055
schafer	1	0	       0.000124	       0.000055
schaffer	1	0	       0.000124	       0.000055
schedule	6	0	       0.000434	       0.000055
scheduled	3	0	       0.000248	       0.000055
scheduling	4	0	       0.000310	       0.000055
school	0	1	       0.000062	       0.000111
schott	1	0	       0.000124	       0.000055
schumack	3	0	       0.000248	       0.000055
science	0	1	       0.000062	       0.000111
scientific	0	1	       0.000062	       0.000111
scope	2	0	       0.000186	       0.000055
score	0	1	       0.000062	       0.000111
scott	1	0	       0.000124	       0.000055
scotty	1	0	       0.000124	       0.000055
scout	1	0	       0.000124	       0.000055
scratch	0	1	       0.000062	       0.000111
screamed	0	1	       0.000062	       0.000111
screaming	0	1	       0.000062	       0.000111
screen	0	1	       0.000062	       0.000111
screening	0	1	       0.000062	       0.000111
screwball	0	1	       0.000062	       0.000111
script	0	3	       0.000062	       0.000222
scroll	0	3	       0.000062	       0.000222
sdba	1	0	       0.000124	       0.000055
sds	0	1	       0.000062	       0.000111
searching	1	1	       0.000124	       0.000111
season	1	0	       0.000124	       0.000055
second	1	3	       0.000124	       0.000222
secret	0	2	       0.000062	       0.000166
secrets	0	2	       0.000062	       0.000166
section	1	3	       0.000124	       0.000222
sector	2	1	       0.000186	       0.000111
secure	1	1	       0.000124	       0.000111
securities	2	0	       0.000186	       0.000055
securitization	2	0	       0.000186	       0.000055
security	1	5	       0.000124	       0.000333
see	6	22	       0.000434	       0.001276
seeing	1	0	       0.000124	       0.000055
seem	0	2	       0.000062	       0.000166
seemed	1	1	       0.000124	       0.000111
seems	4	0	       0.000310	       0.000055
seen	1	2	       0.000124	       0.000166
seize	2	0	       0.000186	       0.000055
selection	2	2	       0.000186	       0.000166
self	1	2	       0.000124	       0.000166
sell	0	5	       0.000062	       0.000333
sellens	1	0	       0.000124	       0.000055
selling	1	7	       0.000124	       0.000444
sellinternetaccess	0	4	       0.000062	       0.000277
sells	0	2	       0.000062	       0.000166
semester	1	0	       0.000124	       0.000055
sempra	1	0	       0.000124	       0.000055
sempratrading	1	0	       0.000124	       0.000055
sen	1	0	       0.000124	       0.000055
senator	4	0	       0.000310	       0.000055
send	3	13	       0.000248	       0.000776
sending	0	1	       0.000062	       0.000111
sengupta	1	0	       0.000124	       0.000055
senior	9	2	       0.000619	       0.000166
sense	1	2	       0.000124	       0.000166
sensitive	2	0	       0.000186	       0.000055
sent	5	6	       0.000372	       0.000388
sentence	0	2	       0.000062	       0.000166
sentences	0	4	       0.000062	       0.000277
sentiment	0	1	       0.000062	       0.000111
separate	1	4	       0.000124	       0.000277
sera	1	0	       0.000124	       0.000055
sergeev	5	0	       0.000372	       0.000055
serial	0	1	       0.000062	       0.000111
serious	0	1	       0.000062	       0.000111
serve	0	5	       0.000062	       0.000333
served	0	1	       0.000062	       0.000111
server	0	5	       0.000062	       0.000333
servers	0	2	       0.000062	       0.000166
service	2	32	       0.000186	       0.001830
services	4	6	       0.000310	       0.000388
session	0	1	       0.000062	       0.000111
sessions	2	0	       0.000186	       0.000055
set	7	6	       0.000495	       0.000388
setbacks	0	1	       0.000062	       0.000111
settanni	1	0	       0.000124	       0.000055
setting	2	0	       0.000186	       0.000055
settingt	0	1	       0.000062	       0.000111
settled	2	0	       0.000186	       0.000055
settlement	2	0	       0.000186	       0.000055
settlements	2	0	       0.000186	       0.000055
setup	2	2	       0.000186	       0.000166
seven	2	1	       0.000186	       0.000111
seventhpower	0	3	       0.000062	       0.000222
several	11	5	       0.000743	       0.000333
