posts	0,1,0.000000000000000,0.000074205995844
potency	0,1,0.000000000000000,0.000074205995844
potential	1,4,0.000086273833146,0.000296823983378
pound	0,2,0.000000000000000,0.000148411991689
pounds	0,1,0.000000000000000,0.000074205995844
power	17,1,0.001466655163489,0.000074205995844
powered	0,2,0.000000000000000,0.000148411991689
powerful	0,5,0.000000000000000,0.000371029979222
powerquest	0,1,0.000000000000000,0.000074205995844
ppmfztdtet	0,1,0.000000000000000,0.000074205995844
practices	2,0,0.000172547666293,0.000000000000000
prager	1,0,0.000086273833146,0.000000000000000
pray	0,1,0.000000000000000,0.000074205995844
prbolem	0,1,0.000000000000000,0.000074205995844
pre	0,1,0.000000000000000,0.000074205995844
precluded	1,0,0.000086273833146,0.000000000000000
preferences	0,2,0.000000000000000,0.000148411991689
preferred	0,2,0.000000000000000,0.000148411991689
premature	1,0,0.000086273833146,0.000000000000000
premiere	0,2,0.000000000000000,0.000148411991689
premium	0,3,0.000000000000000,0.000222617987533
premiums	0,2,0.000000000000000,0.000148411991689
preneur	0,1,0.000000000000000,0.000074205995844
prepared	0,2,0.000000000000000,0.000148411991689
preposition	0,1,0.000000000000000,0.000074205995844
presas	2,0,0.000172547666293,0.000000000000000
presccription	0,1,0.000000000000000,0.000074205995844
prescriptions	0,1,0.000000000000000,0.000074205995844
presence	2,0,0.000172547666293,0.000000000000000
present	2,0,0.000172547666293,0.000000000000000
presented	0,1,0.000000000000000,0.000074205995844
president	6,0,0.000517642998878,0.000000000000000
press	1,2,0.000086273833146,0.000148411991689
pressure	3,2,0.000258821499439,0.000148411991689
pressured	2,0,0.000172547666293,0.000000000000000
presumably	0,1,0.000000000000000,0.000074205995844
presumed	1,0,0.000086273833146,0.000000000000000
pretty	4,0,0.000345095332586,0.000000000000000
prevatt	4,0,0.000345095332586,0.000000000000000
prevent	0,1,0.000000000000000,0.000074205995844
previous	9,0,0.000776464498318,0.000000000000000
previously	1,1,0.000086273833146,0.000074205995844
prez	1,0,0.000086273833146,0.000000000000000
price	9,14,0.000776464498318,0.001038883941822
prices	2,5,0.000172547666293,0.000371029979222
pricing	2,2,0.000172547666293,0.000148411991689
pricked	0,1,0.000000000000000,0.000074205995844
pride	1,0,0.000086273833146,0.000000000000000
priicce	0,1,0.000000000000000,0.000074205995844
priice	0,1,0.000000000000000,0.000074205995844
priices	0,1,0.000000000000000,0.000074205995844
prilosec	0,1,0.000000000000000,0.000074205995844
primary	3,0,0.000258821499439,0.000000000000000
principal	2,0,0.000172547666293,0.000000000000000
principle	0,1,0.000000000000000,0.000074205995844
print	0,1,0.000000000000000,0.000074205995844
printable	0,2,0.000000000000000,0.000148411991689
printer	23,0,0.001984298162367,0.000000000000000
prior	7,0,0.000603916832025,0.000000000000000
priscilla	1,0,0.000086273833146,0.000000000000000
privacy	0,5,0.000000000000000,0.000371029979222
private	0,5,0.000000000000000,0.000371029979222
privileged	1,0,0.000086273833146,0.000000000000000
pro	0,1,0.000000000000000,0.000074205995844
probably	1,4,0.000086273833146,0.000296823983378
problem	1,2,0.000086273833146,0.000148411991689
problematic	1,0,0.000086273833146,0.000000000000000
problems	1,3,0.000086273833146,0.000222617987533
procedures	2,0,0.000172547666293,0.000000000000000
proceed	0,2,0.000000000000000,0.000148411991689
proceeds	1,0,0.000086273833146,0.000000000000000
process	6,5,0.000517642998878,0.000371029979222
processed	0,1,0.000000000000000,0.000074205995844
processes	2,0,0.000172547666293,0.000000000000000
processing	4,4,0.000345095332586,0.000296823983378
processor	0,1,0.000000000000000,0.000074205995844
procrustes	0,1,0.000000000000000,0.000074205995844
procurement	2,0,0.000172547666293,0.000000000000000
produce	0,2,0.000000000000000,0.000148411991689
producer	0,1,0.000000000000000,0.000074205995844
producers	2,0,0.000172547666293,0.000000000000000
producing	1,0,0.000086273833146,0.000000000000000
product	2,28,0.000172547666293,0.002077767883645
production	6,2,0.000517642998878,0.000148411991689
products	6,12,0.000517642998878,0.000890471950134
professional	0,12,0.000000000000000,0.000890471950134
professionals	2,0,0.000172547666293,0.000000000000000
professor	0,1,0.000000000000000,0.000074205995844
profile	2,1,0.000172547666293,0.000074205995844
profit	0,5,0.000000000000000,0.000371029979222
profitbanners	0,3,0.000000000000000,0.000222617987533
profits	0,1,0.000000000000000,0.000074205995844
program	1,2,0.000086273833146,0.000148411991689
programs	2,7,0.000172547666293,0.000519441970911
progress	2,0,0.000172547666293,0.000000000000000
prohibited	1,0,0.000086273833146,0.000000000000000
project	7,9,0.000603916832025,0.000667853962600
projects	2,0,0.000172547666293,0.000000000000000
proliferation	2,0,0.000172547666293,0.000000000000000
prominent	0,2,0.000000000000000,0.000148411991689
promise	0,1,0.000000000000000,0.000074205995844
promised	0,1,0.000000000000000,0.000074205995844
promising	0,1,0.000000000000000,0.000074205995844
promote	0,2,0.000000000000000,0.000148411991689
promoting	0,2,0.000000000000000,0.000148411991689
prompt	0,1,0.000000000000000,0.000074205995844
properly	0,2,0.000000000000000,0.000148411991689
property	0,2,0.000000000000000,0.000148411991689
proposal	2,4,0.000172547666293,0.000296823983378
proposed	2,0,0.000172547666293,0.000000000000000
prosper	0,1,0.000000000000000,0.000074205995844
prostaff	1,0,0.000086273833146,0.000000000000000
protest	2,0,0.000172547666293,0.000000000000000
protesting	1,0,0.000086273833146,0.000000000000000
prove	0,2,0.000000000000000,0.000148411991689
provide	7,6,0.000603916832025,0.000445235975067
provided	0,3,0.000000000000000,0.000222617987533
provider	0,2,0.000000000000000,0.000148411991689
providers	0,2,0.000000000000000,0.000148411991689
providing	1,1,0.000086273833146,0.000074205995844
province	0,1,0.000000000000000,0.000074205995844
proxy	0,7,0.000000000000000,0.000519441970911
prozac	0,1,0.000000000000000,0.000074205995844
prriicegreat	0,1,0.000000000000000,0.000074205995844
ps	0,1,0.000000000000000,0.000074205995844
pst	1,0,0.000086273833146,0.000000000000000
pting	0,1,0.000000000000000,0.000074205995844
pts	1,0,0.000086273833146,0.000000000000000
public	1,0,0.000086273833146,0.000000000000000
publicity	0,1,0.000000000000000,0.000074205995844
published	0,3,0.000000000000000,0.000222617987533
publishing	0,2,0.000000000000000,0.000148411991689
puc	2,0,0.000172547666293,0.000000000000000
pull	4,1,0.000345095332586,0.000074205995844
pulled	1,0,0.000086273833146,0.000000000000000
pulling	1,0,0.000086273833146,0.000000000000000
pulp	1,0,0.000086273833146,0.000000000000000
purchase	4,5,0.000345095332586,0.000371029979222
purchased	0,1,0.000000000000000,0.000074205995844
purchases	2,1,0.000172547666293,0.000074205995844
purchasing	1,1,0.000086273833146,0.000074205995844
pure	0,1,0.000000000000000,0.000074205995844
purpose	3,3,0.000258821499439,0.000222617987533
pursuing	1,0,0.000086273833146,0.000000000000000
pushed	0,1,0.000000000000000,0.000074205995844
pushes	0,1,0.000000000000000,0.000074205995844
pushing	0,1,0.000000000000000,0.000074205995844
put	3,8,0.000258821499439,0.000593647966756
putpeel	0,6,0.000000000000000,0.000445235975067
puts	1,0,0.000086273833146,0.000000000000000
pwarden	1,0,0.000086273833146,0.000000000000000
q	2,3,0.000172547666293,0.000222617987533
qualification	0,1,0.000000000000000,0.000074205995844
qualified	0,1,0.000000000000000,0.000074205995844
quality	4,8,0.000345095332586,0.000593647966756
qualityproducts	0,1,0.000000000000000,0.000074205995844
quark	0,1,0.000000000000000,0.000074205995844
quasi	1,0,0.000086273833146,0.000000000000000
queensland	0,2,0.000000000000000,0.000148411991689
question	0,7,0.000000000000000,0.000519441970911
questions	17,15,0.001466655163489,0.001113089937667
quick	1,0,0.000086273833146,0.000000000000000
quickens	0,1,0.000000000000000,0.000074205995844
quickly	2,3,0.000172547666293,0.000222617987533
quite	2,1,0.000172547666293,0.000074205995844
quitting	0,1,0.000000000000000,0.000074205995844
quoted	2,2,0.000172547666293,0.000148411991689
quotes	0,3,0.000000000000000,0.000222617987533
r	2,13,0.000172547666293,0.000964677945978
rabey	1,0,0.000086273833146,0.000000000000000
rac	1,0,0.000086273833146,0.000000000000000
race	0,1,0.000000000000000,0.000074205995844
rail	0,3,0.000000000000000,0.000222617987533
railing	0,1,0.000000000000000,0.000074205995844
raise	0,2,0.000000000000000,0.000148411991689
raised	0,2,0.000000000000000,0.000148411991689
raises	0,2,0.000000000000000,0.000148411991689
raising	0,1,0.000000000000000,0.000074205995844
ram	0,1,0.000000000000000,0.000074205995844
ramupgradeable	0,1,0.000000000000000,0.000074205995844
ran	0,2,0.000000000000000,0.000148411991689
ranch	8,0,0.000690190665171,0.000000000000000
randall	2,0,0.000172547666293,0.000000000000000
randle	1,0,0.000086273833146,0.000000000000000
randomly	0,1,0.000000000000000,0.000074205995844
randy	1,0,0.000086273833146,0.000000000000000
ranen	1,0,0.000086273833146,0.000000000000000
range	0,2,0.000000000000000,0.000148411991689
rankings	1,0,0.000086273833146,0.000000000000000
rapidly	0,1,0.000000000000000,0.000074205995844
rare	0,1,0.000000000000000,0.000074205995844
rat	0,2,0.000000000000000,0.000148411991689
rate	18,5,0.001552928996635,0.000371029979222
rated	0,2,0.000000000000000,0.000148411991689
rates	2,3,0.000172547666293,0.000222617987533
rather	1,3,0.000086273833146,0.000222617987533
rating	0,2,0.000000000000000,0.000148411991689
ratio	0,1,0.000000000000000,0.000074205995844
ravi	6,0,0.000517642998878,0.000000000000000
ray	3,0,0.000258821499439,0.000000000000000
raymond	7,0,0.000603916832025,0.000000000000000
rd	1,0,0.000086273833146,0.000000000000000
re	23,9,0.001984298162367,0.000667853962600
rea	0,1,0.000000000000000,0.000074205995844
reach	2,3,0.000172547666293,0.000222617987533
reached	1,1,0.000086273833146,0.000074205995844
reaching	1,0,0.000086273833146,0.000000000000000
read	0,16,0.000000000000000,0.001187295933511
reader	0,23,0.000000000000000,0.001706737904423
readers	0,3,0.000000000000000,0.000222617987533
readies	0,1,0.000000000000000,0.000074205995844
reading	0,1,0.000000000000000,0.000074205995844
reado	0,1,0.000000000000000,0.000074205995844
reads	0,2,0.000000000000000,0.000148411991689
ready	2,3,0.000172547666293,0.000222617987533
real	0,10,0.000000000000000,0.000742059958445
realize	0,1,0.000000000000000,0.000074205995844
really	3,4,0.000258821499439,0.000296823983378
rear	0,1,0.000000000000000,0.000074205995844
reason	2,3,0.000172547666293,0.000222617987533
reasonable	0,2,0.000000000000000,0.000148411991689
reasons	0,1,0.000000000000000,0.000074205995844
reassigned	1,0,0.000086273833146,0.000000000000000
rebel	0,2,0.000000000000000,0.000148411991689
rebels	0,2,0.000000000000000,0.000148411991689
recap	2,1,0.000172547666293,0.000074205995844
receipt	3,2,0.000258821499439,0.000148411991689
receipts	0,1,0.000000000000000,0.000074205995844
receive	2,8,0.000172547666293,0.000593647966756
received	3,2,0.000258821499439,0.000148411991689
receives	3,0,0.000258821499439,0.000000000000000
receiving	0,4,0.000000000000000,0.000296823983378
recent	2,1,0.000172547666293,0.000074205995844
recently	4,0,0.000345095332586,0.000000000000000
reception	1,0,0.000086273833146,0.000000000000000
recieved	0,1,0.000000000000000,0.000074205995844
recipient	2,0,0.000172547666293,0.000000000000000
reclaimers	0,1,0.000000000000000,0.000074205995844
recognition	0,1,0.000000000000000,0.000074205995844
recognizing	3,0,0.000258821499439,0.000000000000000
recommend	1,0,0.000086273833146,0.000000000000000
recommendations	3,1,0.000258821499439,0.000074205995844
record	2,0,0.000172547666293,0.000000000000000
recorded	0,1,0.000000000000000,0.000074205995844
recover	2,0,0.000172547666293,0.000000000000000
recovery	1,1,0.000086273833146,0.000074205995844
recruiting	2,1,0.000172547666293,0.000074205995844
red	0,2,0.000000000000000,0.000148411991689
redesign	0,2,0.000000000000000,0.000148411991689
redesigns	0,1,0.000000000000000,0.000074205995844
redhat	0,1,0.000000000000000,0.000074205995844
reduce	0,1,0.000000000000000,0.000074205995844
reduced	0,1,0.000000000000000,0.000074205995844
reduces	0,2,0.000000000000000,0.000148411991689
reduction	2,1,0.000172547666293,0.000074205995844
reference	0,1,0.000000000000000,0.000074205995844
references	0,1,0.000000000000000,0.000074205995844
referred	1,1,0.000086273833146,0.000074205995844
reflect	1,0,0.000086273833146,0.000000000000000
reflected	1,0,0.000086273833146,0.000000000000000
reflections	0,1,0.000000000000000,0.000074205995844
reflux	0,1,0.000000000000000,0.000074205995844
refugee	0,2,0.000000000000000,0.000148411991689
refuse	0,1,0.000000000000000,0.000074205995844
regard	5,2,0.000431369165732,0.000148411991689
regarding	2,0,0.000172547666293,0.000000000000000
regardless	3,0,0.000258821499439,0.000000000000000
regards	4,0,0.000345095332586,0.000000000000000
regina	0,6,0.000000000000000,0.000445235975067
region	5,1,0.000431369165732,0.000074205995844
regional	8,0,0.000690190665171,0.000000000000000
regions	4,1,0.000345095332586,0.000074205995844
registered	2,1,0.000172547666293,0.000074205995844
regretful	0,1,0.000000000000000,0.000074205995844
regulations	3,0,0.000258821499439,0.000000000000000
reins	0,1,0.000000000000000,0.000074205995844
reiterate	1,0,0.000086273833146,0.000000000000000
rejoice	0,1,0.000000000000000,0.000074205995844
related	1,0,0.000086273833146,0.000000000000000
relates	0,1,0.000000000000000,0.000074205995844
relating	2,0,0.000172547666293,0.000000000000000
relations	3,0,0.000258821499439,0.000000000000000
relationship	2,2,0.000172547666293,0.000148411991689
relative	2,0,0.000172547666293,0.000000000000000
released	0,2,0.000000000000000,0.000148411991689
releases	0,2,0.000000000000000,0.000148411991689
relegated	0,1,0.000000000000000,0.000074205995844
reliant	3,0,0.000258821499439,0.000000000000000
reliantenergy	3,0,0.000258821499439,0.000000000000000
relieved	0,1,0.000000000000000,0.000074205995844
relieves	0,1,0.000000000000000,0.000074205995844
remain	0,1,0.000000000000000,0.000074205995844
remainder	2,0,0.000172547666293,0.000000000000000
remaining	2,1,0.000172547666293,0.000074205995844
remember	3,4,0.000258821499439,0.000296823983378
remind	0,1,0.000000000000000,0.000074205995844
reminder	1,0,0.000086273833146,0.000000000000000
removal	0,1,0.000000000000000,0.000074205995844
remove	0,4,0.000000000000000,0.000296823983378
removed	0,2,0.000000000000000,0.000148411991689
removes	0,1,0.000000000000000,0.000074205995844
removing	0,1,0.000000000000000,0.000074205995844
remunerate	0,1,0.000000000000000,0.000074205995844
renewable	2,0,0.000172547666293,0.000000000000000
rennie	1,0,0.000086273833146,0.000000000000000
rental	0,1,0.000000000000000,0.000074205995844
repeatedly	0,1,0.000000000000000,0.000074205995844
replace	1,1,0.000086273833146,0.000074205995844
replay	2,0,0.000172547666293,0.000000000000000
replies	0,1,0.000000000000000,0.000074205995844
repling	1,0,0.000086273833146,0.000000000000000
reply	0,2,0.000000000000000,0.000148411991689
replying	1,0,0.000086273833146,0.000000000000000
report	9,2,0.000776464498318,0.000148411991689
reportedly	1,0,0.000086273833146,0.000000000000000
reporting	7,0,0.000603916832025,0.000000000000000
representatives	1,1,0.000086273833146,0.000074205995844
republicans	1,0,0.000086273833146,0.000000000000000
reputation	0,1,0.000000000000000,0.000074205995844
request	3,8,0.000258821499439,0.000593647966756
require	2,0,0.000172547666293,0.000000000000000
required	0,1,0.000000000000000,0.000074205995844
requirements	3,0,0.000258821499439,0.000000000000000
requires	0,1,0.000000000000000,0.000074205995844
reread	0,1,0.000000000000000,0.000074205995844
research	5,0,0.000431369165732,0.000000000000000
resell	0,1,0.000000000000000,0.000074205995844
reseller	0,1,0.000000000000000,0.000074205995844
reservation	1,0,0.000086273833146,0.000000000000000
reserve	0,2,0.000000000000000,0.000148411991689
reserved	1,2,0.000086273833146,0.000148411991689
residents	0,1,0.000000000000000,0.000074205995844
residue	1,0,0.000086273833146,0.000000000000000
resistance	0,1,0.000000000000000,0.000074205995844
resolve	4,0,0.000345095332586,0.000000000000000
resolved	1,0,0.000086273833146,0.000000000000000
resort	2,0,0.000172547666293,0.000000000000000
resource	2,3,0.000172547666293,0.000222617987533
resourceful	0,1,0.000000000000000,0.000074205995844
resources	15,6,0.001294107497196,0.000445235975067
resourcestocks	0,1,0.000000000000000,0.000074205995844
respect	1,2,0.000086273833146,0.000148411991689
respectable	0,1,0.000000000000000,0.000074205995844
respected	0,1,0.000000000000000,0.000074205995844
respective	2,0,0.000172547666293,0.000000000000000
respond	1,3,0.000086273833146,0.000222617987533
response	0,2,0.000000000000000,0.000148411991689
responses	0,4,0.000000000000000,0.000296823983378
responsibilites	2,0,0.000172547666293,0.000000000000000
responsibilities	5,0,0.000431369165732,0.000000000000000
responsibility	10,0,0.000862738331464,0.000000000000000
responsible	4,0,0.000345095332586,0.000000000000000
rest	0,4,0.000000000000000,0.000296823983378
restate	0,1,0.000000000000000,0.000074205995844
restless	0,1,0.000000000000000,0.000074205995844
restore	0,1,0.000000000000000,0.000074205995844
restrictions	1,0,0.000086273833146,0.000000000000000
result	1,0,0.000086273833146,0.000000000000000
resulted	0,2,0.000000000000000,0.000148411991689
results	1,3,0.000086273833146,0.000222617987533
resume	3,0,0.000258821499439,0.000000000000000
retail	2,1,0.000172547666293,0.000074205995844
retains	2,0,0.000172547666293,0.000000000000000
retarding	0,1,0.000000000000000,0.000074205995844
retentive	0,1,0.000000000000000,0.000074205995844
retire	1,1,0.000086273833146,0.000074205995844
retired	0,2,0.000000000000000,0.000148411991689
retirement	0,1,0.000000000000000,0.000074205995844
return	5,2,0.000431369165732,0.000148411991689
returned	0,2,0.000000000000000,0.000148411991689
rev	2,0,0.000172547666293,0.000000000000000
revenue	2,0,0.000172547666293,0.000000000000000
reversed	0,1,0.000000000000000,0.000074205995844
review	6,4,0.000517642998878,0.000296823983378
reviewed	0,4,0.000000000000000,0.000296823983378
reviewing	0,1,0.000000000000000,0.000074205995844
reviews	2,4,0.000172547666293,0.000296823983378
revised	1,0,0.000086273833146,0.000000000000000
revolution	0,2,0.000000000000000,0.000148411991689
revolutionary	0,1,0.000000000000000,0.000074205995844
rewarding	0,2,0.000000000000000,0.000148411991689
rewrite	0,2,0.000000000000000,0.000148411991689
rge	0,1,0.000000000000000,0.000074205995844
rhine	0,1,0.000000000000000,0.000074205995844
rhinopez	0,1,0.000000000000000,0.000074205995844
rich	0,1,0.000000000000000,0.000074205995844
richard	3,0,0.000258821499439,0.000000000000000
richarddaniel	1,0,0.000086273833146,0.000000000000000
rick	5,0,0.000431369165732,0.000000000000000
rid	0,1,0.000000000000000,0.000074205995844
ride	2,0,0.000172547666293,0.000000000000000
ridiculous	0,1,0.000000000000000,0.000074205995844
riding	0,1,0.000000000000000,0.000074205995844
riedel	1,0,0.000086273833146,0.000000000000000
right	2,13,0.000172547666293,0.000964677945978
rightly	0,1,0.000000000000000,0.000074205995844
rights	0,4,0.000000000000000,0.000296823983378
rise	0,1,0.000000000000000,0.000074205995844
rising	1,0,0.000086273833146,0.000000000000000
risk	31,3,0.002674488827539,0.000222617987533
rita	3,0,0.000258821499439,0.000000000000000
river	1,1,0.000086273833146,0.000074205995844
riverdeep	0,1,0.000000000000000,0.000074205995844
rizzi	2,0,0.000172547666293,0.000000000000000
rm	0,1,0.000000000000000,0.000074205995844
rmation	0,1,0.000000000000000,0.000074205995844
road	0,2,0.000000000000000,0.000148411991689
roared	0,1,0.000000000000000,0.000074205995844
rob	0,3,0.000000000000000,0.000222617987533
robert	6,1,0.000517642998878,0.000074205995844
roberts	9,0,0.000776464498318,0.000000000000000
rock	0,2,0.000000000000000,0.000148411991689
rodgers	1,0,0.000086273833146,0.000000000000000
rodney	1,0,0.000086273833146,0.000000000000000
rodriguez	2,0,0.000172547666293,0.000000000000000
rogram	0,1,0.000000000000000,0.000074205995844
rohan	1,0,0.000086273833146,0.000000000000000
roibot	0,2,0.000000000000000,0.000148411991689
role	13,0,0.001121559830903,0.000000000000000
roll	0,1,0.000000000000000,0.000074205995844
roman	4,0,0.000345095332586,0.000000000000000
romantic	1,0,0.000086273833146,0.000000000000000
romeo	1,0,0.000086273833146,0.000000000000000
roof	0,2,0.000000000000000,0.000148411991689
room	3,0,0.000258821499439,0.000000000000000
rosel	0,2,0.000000000000000,0.000148411991689
rosenfield	1,0,0.000086273833146,0.000000000000000
ross	4,0,0.000345095332586,0.000000000000000
rossman	0,12,0.000000000000000,0.000890471950134
round	0,1,0.000000000000000,0.000074205995844
roving	0,4,0.000000000000000,0.000296823983378
roxio	0,1,0.000000000000000,0.000074205995844
rsa	0,1,0.000000000000000,0.000074205995844
rsbaker	1,0,0.000086273833146,0.000000000000000
rto	1,0,0.000086273833146,0.000000000000000
rtol	1,0,0.000086273833146,0.000000000000000
ruanda	0,1,0.000000000000000,0.000074205995844
rub	0,1,0.000000000000000,0.000074205995844
rudl	0,1,0.000000000000000,0.000074205995844
ruin	0,1,0.000000000000000,0.000074205995844
rule	1,0,0.000086273833146,0.000000000000000
rules	0,1,0.000000000000000,0.000074205995844
ruling	2,0,0.000172547666293,0.000000000000000
run	0,1,0.000000000000000,0.000074205995844
runkel	1,0,0.000086273833146,0.000000000000000
running	2,4,0.000172547666293,0.000296823983378
russell	1,0,0.000086273833146,0.000000000000000
ruzika	1,0,0.000086273833146,0.000000000000000
rvsq	0,1,0.000000000000000,0.000074205995844
rw	0,1,0.000000000000000,0.000074205995844
rx	0,1,0.000000000000000,0.000074205995844
ryanmcgeachie	1,0,0.000086273833146,0.000000000000000
s	50,66,0.004313691657320,0.004897595725735
sa	4,0,0.000345095332586,0.000000000000000
saa	0,1,0.000000000000000,0.000074205995844
saave	0,7,0.000000000000000,0.000519441970911
safe	1,2,0.000086273833146,0.000148411991689
safely	0,2,0.000000000000000,0.000148411991689
safety	0,2,0.000000000000000,0.000148411991689
said	0,2,0.000000000000000,0.000148411991689
salaried	0,1,0.000000000000000,0.000074205995844
sale	1,7,0.000086273833146,0.000519441970911
sales	2,41,0.000172547666293,0.003042445829623
sallen	1,0,0.000086273833146,0.000000000000000
sally	23,0,0.001984298162367,0.000000000000000
salomon	2,0,0.000172547666293,0.000000000000000
salt	0,1,0.000000000000000,0.000074205995844
sam	3,0,0.000258821499439,0.000000000000000
same	0,6,0.000000000000000,0.000445235975067
samer	5,0,0.000431369165732,0.000000000000000
sample	0,6,0.000000000000000,0.000445235975067
sampling	0,1,0.000000000000000,0.000074205995844
samuel	1,0,0.000086273833146,0.000000000000000
san	3,0,0.000258821499439,0.000000000000000
sand	0,1,0.000000000000000,0.000074205995844
sandton	0,2,0.000000000000000,0.000148411991689
sang	0,1,0.000000000000000,0.000074205995844
sanibel	1,0,0.000086273833146,0.000000000000000
sap	17,0,0.001466655163489,0.000000000000000
sapphire	1,0,0.000086273833146,0.000000000000000
sat	1,0,0.000086273833146,0.000000000000000
satisfied	0,2,0.000000000000000,0.000148411991689
saturday	1,0,0.000086273833146,0.000000000000000
save	0,8,0.000000000000000,0.000593647966756
saving	0,2,0.000000000000000,0.000148411991689
savvy	0,1,0.000000000000000,0.000074205995844
say	1,2,0.000086273833146,0.000148411991689
saying	0,3,0.000000000000000,0.000222617987533
says	1,2,0.000086273833146,0.000148411991689
sc	0,2,0.000000000000000,0.000148411991689
scampbell	1,0,0.000086273833146,0.000000000000000
scams	0,1,0.000000000000000,0.000074205995844
scenario	1,0,0.000086273833146,0.000000000000000
schafer	1,0,0.000086273833146,0.000000000000000
schaffer	1,0,0.000086273833146,0.000000000000000
schedule	6,0,0.000517642998878,0.000000000000000
scheduled	3,0,0.000258821499439,0.000000000000000
scheduling	4,0,0.000345095332586,0.000000000000000
school	0,1,0.000000000000000,0.000074205995844
schott	1,0,0.000086273833146,0.000000000000000
schumack	3,0,0.000258821499439,0.000000000000000
science	0,1,0.000000000000000,0.000074205995844
scientific	0,1,0.000000000000000,0.000074205995844
scope	2,0,0.000172547666293,0.000000000000000
score	0,1,0.000000000000000,0.000074205995844
scott	1,0,0.000086273833146,0.000000000000000
scotty	1,0,0.000086273833146,0.000000000000000
scout	1,0,0.000086273833146,0.000000000000000
scratch	0,1,0.000000000000000,0.000074205995844
screamed	0,1,0.000000000000000,0.000074205995844
screaming	0,1,0.000000000000000,0.000074205995844
screen	0,1,0.000000000000000,0.000074205995844
screening	0,1,0.000000000000000,0.000074205995844
screwball	0,1,0.000000000000000,0.000074205995844
script	0,3,0.000000000000000,0.000222617987533
scroll	0,3,0.000000000000000,0.000222617987533
sdba	1,0,0.000086273833146,0.000000000000000
sds	0,1,0.000000000000000,0.000074205995844
searching	1,1,0.000086273833146,0.000074205995844
season	1,0,0.000086273833146,0.000000000000000
second	1,3,0.000086273833146,0.000222617987533
secret	0,2,0.000000000000000,0.000148411991689
secrets	0,2,0.000000000000000,0.000148411991689
section	1,3,0.000086273833146,0.000222617987533
sector	2,1,0.000172547666293,0.000074205995844
secure	1,1,0.000086273833146,0.000074205995844
securities	2,0,0.000172547666293,0.000000000000000
securitization	2,0,0.000172547666293,0.000000000000000
security	1,5,0.000086273833146,0.000371029979222
see	6,22,0.000517642998878,0.001632531908578
seeing	1,0,0.000086273833146,0.000000000000000
seem	0,2,0.000000000000000,0.000148411991689
seemed	1,1,0.000086273833146,0.000074205995844
seems	4,0,0.000345095332586,0.000000000000000
seen	1,2,0.000086273833146,0.000148411991689
seize	2,0,0.000172547666293,0.000000000000000
selection	2,2,0.000172547666293,0.000148411991689
self	1,2,0.000086273833146,0.000148411991689
sell	0,5,0.000000000000000,0.000371029979222
sellens	1,0,0.000086273833146,0.000000000000000
selling	1,7,0.000086273833146,0.000519441970911
sellinternetaccess	0,4,0.000000000000000,0.000296823983378
sells	0,2,0.000000000000000,0.000148411991689
semester	1,0,0.000086273833146,0.000000000000000
sempra	1,0,0.000086273833146,0.000000000000000
sempratrading	1,0,0.000086273833146,0.000000000000000
sen	1,0,0.000086273833146,0.000000000000000
senator	4,0,0.000345095332586,0.000000000000000
send	3,13,0.000258821499439,0.000964677945978
sending	0,1,0.000000000000000,0.000074205995844
sengupta	1,0,0.000086273833146,0.000000000000000
senior	9,2,0.000776464498318,0.000148411991689
sense	1,2,0.000086273833146,0.000148411991689
sensitive	2,0,0.000172547666293,0.000000000000000
sent	5,6,0.000431369165732,0.000445235975067
sentence	0,2,0.000000000000000,0.000148411991689
sentences	0,4,0.000000000000000,0.000296823983378
sentiment	0,1,0.000000000000000,0.000074205995844
separate	1,4,0.000086273833146,0.000296823983378
sera	1,0,0.000086273833146,0.000000000000000
sergeev	5,0,0.000431369165732,0.000000000000000
serial	0,1,0.000000000000000,0.000074205995844
serious	0,1,0.000000000000000,0.000074205995844
serve	0,5,0.000000000000000,0.000371029979222
served	0,1,0.000000000000000,0.000074205995844
server	0,5,0.000000000000000,0.000371029979222
servers	0,2,0.000000000000000,0.000148411991689
service	2,32,0.000172547666293,0.002374591867023
services	4,6,0.000345095332586,0.000445235975067
session	0,1,0.000000000000000,0.000074205995844
sessions	2,0,0.000172547666293,0.000000000000000
set	7,6,0.000603916832025,0.000445235975067
setbacks	0,1,0.000000000000000,0.000074205995844
settanni	1,0,0.000086273833146,0.000000000000000
setting	2,0,0.000172547666293,0.000000000000000
settingt	0,1,0.000000000000000,0.000074205995844
settled	2,0,0.000172547666293,0.000000000000000
settlement	2,0,0.000172547666293,0.000000000000000
settlements	2,0,0.000172547666293,0.000000000000000
setup	2,2,0.000172547666293,0.000148411991689
seven	2,1,0.000172547666293,0.000074205995844
seventhpower	0,3,0.000000000000000,0.000222617987533
several	11,5,0.000949012164610,0.000371029979222
severe	0,1,0.000000000000000,0.000074205995844
seward	0,1,0.000000000000000,0.000074205995844
sex	0,1,0.000000000000000,0.000074205995844
sexual	0,2,0.000000000000000,0.000148411991689
sezgen	4,0,0.000345095332586,0.000000000000000
shakespeare	0,3,0.000000000000000,0.000222617987533
shall	1,1,0.000086273833146,0.000074205995844
shanbhogue	5,0,0.000431369165732,0.000000000000000
shandong	0,1,0.000000000000000,0.000074205995844
share	3,4,0.000258821499439,0.000296823983378
shared	3,0,0.000258821499439,0.000000000000000
shares	0,1,0.000000000000000,0.000074205995844
