possibility	1,2,0.000123869689087,0.000166380123121
possible	8,5,0.000557413600892,0.000332760246243
possibly	1,0,0.000123869689087,0.000055460041040
post	0,7,0.000061934844544,0.000443680328323
postal	0,1,0.000061934844544,0.000110920082081
posting	0,1,0.000061934844544,0.000110920082081
posts	0,1,0.000061934844544,0.000110920082081
potency	0,1,0.000061934844544,0.000110920082081
potential	1,4,0.000123869689087,0.000277300205202
pound	0,2,0.000061934844544,0.000166380123121
pounds	0,1,0.000061934844544,0.000110920082081
power	17,1,0.001114827201784,0.000110920082081
powered	0,2,0.000061934844544,0.000166380123121
powerful	0,5,0.000061934844544,0.000332760246243
powerquest	0,1,0.000061934844544,0.000110920082081
ppmfztdtet	0,1,0.000061934844544,0.000110920082081
practices	2,0,0.000185804533631,0.000055460041040
prager	1,0,0.000123869689087,0.000055460041040
pray	0,1,0.000061934844544,0.000110920082081
prbolem	0,1,0.000061934844544,0.000110920082081
pre	0,1,0.000061934844544,0.000110920082081
precluded	1,0,0.000123869689087,0.000055460041040
preferences	0,2,0.000061934844544,0.000166380123121
preferred	0,2,0.000061934844544,0.000166380123121
premature	1,0,0.000123869689087,0.000055460041040
premiere	0,2,0.000061934844544,0.000166380123121
premium	0,3,0.000061934844544,0.000221840164162
premiums	0,2,0.000061934844544,0.000166380123121
preneur	0,1,0.000061934844544,0.000110920082081
prepared	0,2,0.000061934844544,0.000166380123121
preposition	0,1,0.000061934844544,0.000110920082081
presas	2,0,0.000185804533631,0.000055460041040
presccription	0,1,0.000061934844544,0.000110920082081
prescriptions	0,1,0.000061934844544,0.000110920082081
presence	2,0,0.000185804533631,0.000055460041040
present	2,0,0.000185804533631,0.000055460041040
presented	0,1,0.000061934844544,0.000110920082081
president	6,0,0.000433543911805,0.000055460041040
press	1,2,0.000123869689087,0.000166380123121
pressure	3,2,0.000247739378174,0.000166380123121
pressured	2,0,0.000185804533631,0.000055460041040
presumably	0,1,0.000061934844544,0.000110920082081
presumed	1,0,0.000123869689087,0.000055460041040
pretty	4,0,0.000309674222718,0.000055460041040
prevatt	4,0,0.000309674222718,0.000055460041040
prevent	0,1,0.000061934844544,0.000110920082081
previous	9,0,0.000619348445435,0.000055460041040
previously	1,1,0.000123869689087,0.000110920082081
prez	1,0,0.000123869689087,0.000055460041040
price	9,14,0.000619348445435,0.000831900615606
prices	2,5,0.000185804533631,0.000332760246243
pricing	2,2,0.000185804533631,0.000166380123121
pricked	0,1,0.000061934844544,0.000110920082081
pride	1,0,0.000123869689087,0.000055460041040
priicce	0,1,0.000061934844544,0.000110920082081
priice	0,1,0.000061934844544,0.000110920082081
priices	0,1,0.000061934844544,0.000110920082081
prilosec	0,1,0.000061934844544,0.000110920082081
primary	3,0,0.000247739378174,0.000055460041040
principal	2,0,0.000185804533631,0.000055460041040
principle	0,1,0.000061934844544,0.000110920082081
print	0,1,0.000061934844544,0.000110920082081
printable	0,2,0.000061934844544,0.000166380123121
printer	23,0,0.001486436269045,0.000055460041040
prior	7,0,0.000495478756348,0.000055460041040
priscilla	1,0,0.000123869689087,0.000055460041040
privacy	0,5,0.000061934844544,0.000332760246243
private	0,5,0.000061934844544,0.000332760246243
privileged	1,0,0.000123869689087,0.000055460041040
pro	0,1,0.000061934844544,0.000110920082081
probably	1,4,0.000123869689087,0.000277300205202
problem	1,2,0.000123869689087,0.000166380123121
problematic	1,0,0.000123869689087,0.000055460041040
problems	1,3,0.000123869689087,0.000221840164162
procedures	2,0,0.000185804533631,0.000055460041040
proceed	0,2,0.000061934844544,0.000166380123121
proceeds	1,0,0.000123869689087,0.000055460041040
process	6,5,0.000433543911805,0.000332760246243
processed	0,1,0.000061934844544,0.000110920082081
processes	2,0,0.000185804533631,0.000055460041040
processing	4,4,0.000309674222718,0.000277300205202
processor	0,1,0.000061934844544,0.000110920082081
procrustes	0,1,0.000061934844544,0.000110920082081
procurement	2,0,0.000185804533631,0.000055460041040
produce	0,2,0.000061934844544,0.000166380123121
producer	0,1,0.000061934844544,0.000110920082081
producers	2,0,0.000185804533631,0.000055460041040
producing	1,0,0.000123869689087,0.000055460041040
product	2,28,0.000185804533631,0.001608341190172
production	6,2,0.000433543911805,0.000166380123121
products	6,12,0.000433543911805,0.000720980533526
professional	0,12,0.000061934844544,0.000720980533526
professionals	2,0,0.000185804533631,0.000055460041040
professor	0,1,0.000061934844544,0.000110920082081
profile	2,1,0.000185804533631,0.000110920082081
profit	0,5,0.000061934844544,0.000332760246243
profitbanners	0,3,0.000061934844544,0.000221840164162
profits	0,1,0.000061934844544,0.000110920082081
program	1,2,0.000123869689087,0.000166380123121
programs	2,7,0.000185804533631,0.000443680328323
progress	2,0,0.000185804533631,0.000055460041040
prohibited	1,0,0.000123869689087,0.000055460041040
project	7,9,0.000495478756348,0.000554600410404
projects	2,0,0.000185804533631,0.000055460041040
proliferation	2,0,0.000185804533631,0.000055460041040
prominent	0,2,0.000061934844544,0.000166380123121
promise	0,1,0.000061934844544,0.000110920082081
promised	0,1,0.000061934844544,0.000110920082081
promising	0,1,0.000061934844544,0.000110920082081
promote	0,2,0.000061934844544,0.000166380123121
promoting	0,2,0.000061934844544,0.000166380123121
prompt	0,1,0.000061934844544,0.000110920082081
properly	0,2,0.000061934844544,0.000166380123121
property	0,2,0.000061934844544,0.000166380123121
proposal	2,4,0.000185804533631,0.000277300205202
proposed	2,0,0.000185804533631,0.000055460041040
prosper	0,1,0.000061934844544,0.000110920082081
prostaff	1,0,0.000123869689087,0.000055460041040
protest	2,0,0.000185804533631,0.000055460041040
protesting	1,0,0.000123869689087,0.000055460041040
prove	0,2,0.000061934844544,0.000166380123121
provide	7,6,0.000495478756348,0.000388220287283
provided	0,3,0.000061934844544,0.000221840164162
provider	0,2,0.000061934844544,0.000166380123121
providers	0,2,0.000061934844544,0.000166380123121
providing	1,1,0.000123869689087,0.000110920082081
province	0,1,0.000061934844544,0.000110920082081
proxy	0,7,0.000061934844544,0.000443680328323
prozac	0,1,0.000061934844544,0.000110920082081
prriicegreat	0,1,0.000061934844544,0.000110920082081
ps	0,1,0.000061934844544,0.000110920082081
pst	1,0,0.000123869689087,0.000055460041040
pting	0,1,0.000061934844544,0.000110920082081
pts	1,0,0.000123869689087,0.000055460041040
public	1,0,0.000123869689087,0.000055460041040
publicity	0,1,0.000061934844544,0.000110920082081
published	0,3,0.000061934844544,0.000221840164162
publishing	0,2,0.000061934844544,0.000166380123121
puc	2,0,0.000185804533631,0.000055460041040
pull	4,1,0.000309674222718,0.000110920082081
pulled	1,0,0.000123869689087,0.000055460041040
pulling	1,0,0.000123869689087,0.000055460041040
pulp	1,0,0.000123869689087,0.000055460041040
purchase	4,5,0.000309674222718,0.000332760246243
purchased	0,1,0.000061934844544,0.000110920082081
purchases	2,1,0.000185804533631,0.000110920082081
purchasing	1,1,0.000123869689087,0.000110920082081
pure	0,1,0.000061934844544,0.000110920082081
purpose	3,3,0.000247739378174,0.000221840164162
pursuing	1,0,0.000123869689087,0.000055460041040
pushed	0,1,0.000061934844544,0.000110920082081
pushes	0,1,0.000061934844544,0.000110920082081
pushing	0,1,0.000061934844544,0.000110920082081
put	3,8,0.000247739378174,0.000499140369364
putpeel	0,6,0.000061934844544,0.000388220287283
puts	1,0,0.000123869689087,0.000055460041040
pwarden	1,0,0.000123869689087,0.000055460041040
q	2,3,0.000185804533631,0.000221840164162
qualification	0,1,0.000061934844544,0.000110920082081
qualified	0,1,0.000061934844544,0.000110920082081
quality	4,8,0.000309674222718,0.000499140369364
qualityproducts	0,1,0.000061934844544,0.000110920082081
quark	0,1,0.000061934844544,0.000110920082081
quasi	1,0,0.000123869689087,0.000055460041040
queensland	0,2,0.000061934844544,0.000166380123121
question	0,7,0.000061934844544,0.000443680328323
questions	17,15,0.001114827201784,0.000887360656647
quick	1,0,0.000123869689087,0.000055460041040
quickens	0,1,0.000061934844544,0.000110920082081
quickly	2,3,0.000185804533631,0.000221840164162
quite	2,1,0.000185804533631,0.000110920082081
quitting	0,1,0.000061934844544,0.000110920082081
quoted	2,2,0.000185804533631,0.000166380123121
quotes	0,3,0.000061934844544,0.000221840164162
r	2,13,0.000185804533631,0.000776440574566
rabey	1,0,0.000123869689087,0.000055460041040
rac	1,0,0.000123869689087,0.000055460041040
race	0,1,0.000061934844544,0.000110920082081
rail	0,3,0.000061934844544,0.000221840164162
railing	0,1,0.000061934844544,0.000110920082081
raise	0,2,0.000061934844544,0.000166380123121
raised	0,2,0.000061934844544,0.000166380123121
raises	0,2,0.000061934844544,0.000166380123121
raising	0,1,0.000061934844544,0.000110920082081
ram	0,1,0.000061934844544,0.000110920082081
ramupgradeable	0,1,0.000061934844544,0.000110920082081
ran	0,2,0.000061934844544,0.000166380123121
ranch	8,0,0.000557413600892,0.000055460041040
randall	2,0,0.000185804533631,0.000055460041040
randle	1,0,0.000123869689087,0.000055460041040
randomly	0,1,0.000061934844544,0.000110920082081
randy	1,0,0.000123869689087,0.000055460041040
ranen	1,0,0.000123869689087,0.000055460041040
range	0,2,0.000061934844544,0.000166380123121
rankings	1,0,0.000123869689087,0.000055460041040
rapidly	0,1,0.000061934844544,0.000110920082081
rare	0,1,0.000061934844544,0.000110920082081
rat	0,2,0.000061934844544,0.000166380123121
rate	18,5,0.001176762046327,0.000332760246243
rated	0,2,0.000061934844544,0.000166380123121
rates	2,3,0.000185804533631,0.000221840164162
rather	1,3,0.000123869689087,0.000221840164162
rating	0,2,0.000061934844544,0.000166380123121
ratio	0,1,0.000061934844544,0.000110920082081
ravi	6,0,0.000433543911805,0.000055460041040
ray	3,0,0.000247739378174,0.000055460041040
raymond	7,0,0.000495478756348,0.000055460041040
rd	1,0,0.000123869689087,0.000055460041040
re	23,9,0.001486436269045,0.000554600410404
rea	0,1,0.000061934844544,0.000110920082081
reach	2,3,0.000185804533631,0.000221840164162
reached	1,1,0.000123869689087,0.000110920082081
reaching	1,0,0.000123869689087,0.000055460041040
read	0,16,0.000061934844544,0.000942820697687
reader	0,23,0.000061934844544,0.001331040984970
readers	0,3,0.000061934844544,0.000221840164162
readies	0,1,0.000061934844544,0.000110920082081
reading	0,1,0.000061934844544,0.000110920082081
reado	0,1,0.000061934844544,0.000110920082081
reads	0,2,0.000061934844544,0.000166380123121
ready	2,3,0.000185804533631,0.000221840164162
real	0,10,0.000061934844544,0.000610060451445
realize	0,1,0.000061934844544,0.000110920082081
really	3,4,0.000247739378174,0.000277300205202
rear	0,1,0.000061934844544,0.000110920082081
reason	2,3,0.000185804533631,0.000221840164162
reasonable	0,2,0.000061934844544,0.000166380123121
reasons	0,1,0.000061934844544,0.000110920082081
reassigned	1,0,0.000123869689087,0.000055460041040
rebel	0,2,0.000061934844544,0.000166380123121
rebels	0,2,0.000061934844544,0.000166380123121
recap	2,1,0.000185804533631,0.000110920082081
receipt	3,2,0.000247739378174,0.000166380123121
receipts	0,1,0.000061934844544,0.000110920082081
receive	2,8,0.000185804533631,0.000499140369364
received	3,2,0.000247739378174,0.000166380123121
receives	3,0,0.000247739378174,0.000055460041040
receiving	0,4,0.000061934844544,0.000277300205202
recent	2,1,0.000185804533631,0.000110920082081
recently	4,0,0.000309674222718,0.000055460041040
reception	1,0,0.000123869689087,0.000055460041040
recieved	0,1,0.000061934844544,0.000110920082081
recipient	2,0,0.000185804533631,0.000055460041040
reclaimers	0,1,0.000061934844544,0.000110920082081
recognition	0,1,0.000061934844544,0.000110920082081
recognizing	3,0,0.000247739378174,0.000055460041040
recommend	1,0,0.000123869689087,0.000055460041040
recommendations	3,1,0.000247739378174,0.000110920082081
record	2,0,0.000185804533631,0.000055460041040
recorded	0,1,0.000061934844544,0.000110920082081
recover	2,0,0.000185804533631,0.000055460041040
recovery	1,1,0.000123869689087,0.000110920082081
recruiting	2,1,0.000185804533631,0.000110920082081
red	0,2,0.000061934844544,0.000166380123121
redesign	0,2,0.000061934844544,0.000166380123121
redesigns	0,1,0.000061934844544,0.000110920082081
redhat	0,1,0.000061934844544,0.000110920082081
reduce	0,1,0.000061934844544,0.000110920082081
reduced	0,1,0.000061934844544,0.000110920082081
reduces	0,2,0.000061934844544,0.000166380123121
reduction	2,1,0.000185804533631,0.000110920082081
reference	0,1,0.000061934844544,0.000110920082081
references	0,1,0.000061934844544,0.000110920082081
referred	1,1,0.000123869689087,0.000110920082081
reflect	1,0,0.000123869689087,0.000055460041040
reflected	1,0,0.000123869689087,0.000055460041040
reflections	0,1,0.000061934844544,0.000110920082081
reflux	0,1,0.000061934844544,0.000110920082081
refugee	0,2,0.000061934844544,0.000166380123121
refuse	0,1,0.000061934844544,0.000110920082081
regard	5,2,0.000371609067261,0.000166380123121
regarding	2,0,0.000185804533631,0.000055460041040
regardless	3,0,0.000247739378174,0.000055460041040
regards	4,0,0.000309674222718,0.000055460041040
regina	0,6,0.000061934844544,0.000388220287283
region	5,1,0.000371609067261,0.000110920082081
regional	8,0,0.000557413600892,0.000055460041040
regions	4,1,0.000309674222718,0.000110920082081
registered	2,1,0.000185804533631,0.000110920082081
regretful	0,1,0.000061934844544,0.000110920082081
regulations	3,0,0.000247739378174,0.000055460041040
reins	0,1,0.000061934844544,0.000110920082081
reiterate	1,0,0.000123869689087,0.000055460041040
rejoice	0,1,0.000061934844544,0.000110920082081
related	1,0,0.000123869689087,0.000055460041040
relates	0,1,0.000061934844544,0.000110920082081
relating	2,0,0.000185804533631,0.000055460041040
relations	3,0,0.000247739378174,0.000055460041040
relationship	2,2,0.000185804533631,0.000166380123121
relative	2,0,0.000185804533631,0.000055460041040
released	0,2,0.000061934844544,0.000166380123121
releases	0,2,0.000061934844544,0.000166380123121
relegated	0,1,0.000061934844544,0.000110920082081
reliant	3,0,0.000247739378174,0.000055460041040
reliantenergy	3,0,0.000247739378174,0.000055460041040
relieved	0,1,0.000061934844544,0.000110920082081
relieves	0,1,0.000061934844544,0.000110920082081
remain	0,1,0.000061934844544,0.000110920082081
remainder	2,0,0.000185804533631,0.000055460041040
remaining	2,1,0.000185804533631,0.000110920082081
remember	3,4,0.000247739378174,0.000277300205202
remind	0,1,0.000061934844544,0.000110920082081
reminder	1,0,0.000123869689087,0.000055460041040
removal	0,1,0.000061934844544,0.000110920082081
remove	0,4,0.000061934844544,0.000277300205202
removed	0,2,0.000061934844544,0.000166380123121
removes	0,1,0.000061934844544,0.000110920082081
removing	0,1,0.000061934844544,0.000110920082081
remunerate	0,1,0.000061934844544,0.000110920082081
renewable	2,0,0.000185804533631,0.000055460041040
rennie	1,0,0.000123869689087,0.000055460041040
rental	0,1,0.000061934844544,0.000110920082081
repeatedly	0,1,0.000061934844544,0.000110920082081
replace	1,1,0.000123869689087,0.000110920082081
replay	2,0,0.000185804533631,0.000055460041040
replies	0,1,0.000061934844544,0.000110920082081
repling	1,0,0.000123869689087,0.000055460041040
reply	0,2,0.000061934844544,0.000166380123121
replying	1,0,0.000123869689087,0.000055460041040
report	9,2,0.000619348445435,0.000166380123121
reportedly	1,0,0.000123869689087,0.000055460041040
reporting	7,0,0.000495478756348,0.000055460041040
representatives	1,1,0.000123869689087,0.000110920082081
republicans	1,0,0.000123869689087,0.000055460041040
reputation	0,1,0.000061934844544,0.000110920082081
request	3,8,0.000247739378174,0.000499140369364
require	2,0,0.000185804533631,0.000055460041040
required	0,1,0.000061934844544,0.000110920082081
requirements	3,0,0.000247739378174,0.000055460041040
requires	0,1,0.000061934844544,0.000110920082081
reread	0,1,0.000061934844544,0.000110920082081
research	5,0,0.000371609067261,0.000055460041040
resell	0,1,0.000061934844544,0.000110920082081
reseller	0,1,0.000061934844544,0.000110920082081
reservation	1,0,0.000123869689087,0.000055460041040
reserve	0,2,0.000061934844544,0.000166380123121
reserved	1,2,0.000123869689087,0.000166380123121
residents	0,1,0.000061934844544,0.000110920082081
residue	1,0,0.000123869689087,0.000055460041040
resistance	0,1,0.000061934844544,0.000110920082081
resolve	4,0,0.000309674222718,0.000055460041040
resolved	1,0,0.000123869689087,0.000055460041040
resort	2,0,0.000185804533631,0.000055460041040
resource	2,3,0.000185804533631,0.000221840164162
resourceful	0,1,0.000061934844544,0.000110920082081
resources	15,6,0.000990957512697,0.000388220287283
resourcestocks	0,1,0.000061934844544,0.000110920082081
respect	1,2,0.000123869689087,0.000166380123121
respectable	0,1,0.000061934844544,0.000110920082081
respected	0,1,0.000061934844544,0.000110920082081
respective	2,0,0.000185804533631,0.000055460041040
respond	1,3,0.000123869689087,0.000221840164162
response	0,2,0.000061934844544,0.000166380123121
responses	0,4,0.000061934844544,0.000277300205202
responsibilites	2,0,0.000185804533631,0.000055460041040
responsibilities	5,0,0.000371609067261,0.000055460041040
responsibility	10,0,0.000681283289979,0.000055460041040
responsible	4,0,0.000309674222718,0.000055460041040
rest	0,4,0.000061934844544,0.000277300205202
restate	0,1,0.000061934844544,0.000110920082081
restless	0,1,0.000061934844544,0.000110920082081
restore	0,1,0.000061934844544,0.000110920082081
restrictions	1,0,0.000123869689087,0.000055460041040
result	1,0,0.000123869689087,0.000055460041040
resulted	0,2,0.000061934844544,0.000166380123121
results	1,3,0.000123869689087,0.000221840164162
resume	3,0,0.000247739378174,0.000055460041040
retail	2,1,0.000185804533631,0.000110920082081
retains	2,0,0.000185804533631,0.000055460041040
retarding	0,1,0.000061934844544,0.000110920082081
retentive	0,1,0.000061934844544,0.000110920082081
retire	1,1,0.000123869689087,0.000110920082081
retired	0,2,0.000061934844544,0.000166380123121
retirement	0,1,0.000061934844544,0.000110920082081
return	5,2,0.000371609067261,0.000166380123121
returned	0,2,0.000061934844544,0.000166380123121
rev	2,0,0.000185804533631,0.000055460041040
revenue	2,0,0.000185804533631,0.000055460041040
reversed	0,1,0.000061934844544,0.000110920082081
review	6,4,0.000433543911805,0.000277300205202
reviewed	0,4,0.000061934844544,0.000277300205202
reviewing	0,1,0.000061934844544,0.000110920082081
reviews	2,4,0.000185804533631,0.000277300205202
revised	1,0,0.000123869689087,0.000055460041040
revolution	0,2,0.000061934844544,0.000166380123121
revolutionary	0,1,0.000061934844544,0.000110920082081
rewarding	0,2,0.000061934844544,0.000166380123121
rewrite	0,2,0.000061934844544,0.000166380123121
rge	0,1,0.000061934844544,0.000110920082081
rhine	0,1,0.000061934844544,0.000110920082081
rhinopez	0,1,0.000061934844544,0.000110920082081
rich	0,1,0.000061934844544,0.000110920082081
richard	3,0,0.000247739378174,0.000055460041040
richarddaniel	1,0,0.000123869689087,0.000055460041040
rick	5,0,0.000371609067261,0.000055460041040
rid	0,1,0.000061934844544,0.000110920082081
ride	2,0,0.000185804533631,0.000055460041040
ridiculous	0,1,0.000061934844544,0.000110920082081
riding	0,1,0.000061934844544,0.000110920082081
riedel	1,0,0.000123869689087,0.000055460041040
right	2,13,0.000185804533631,0.000776440574566
rightly	0,1,0.000061934844544,0.000110920082081
rights	0,4,0.000061934844544,0.000277300205202
rise	0,1,0.000061934844544,0.000110920082081
rising	1,0,0.000123869689087,0.000055460041040
risk	31,3,0.001981915025393,0.000221840164162
rita	3,0,0.000247739378174,0.000055460041040
river	1,1,0.000123869689087,0.000110920082081
riverdeep	0,1,0.000061934844544,0.000110920082081
rizzi	2,0,0.000185804533631,0.000055460041040
rm	0,1,0.000061934844544,0.000110920082081
rmation	0,1,0.000061934844544,0.000110920082081
road	0,2,0.000061934844544,0.000166380123121
roared	0,1,0.000061934844544,0.000110920082081
rob	0,3,0.000061934844544,0.000221840164162
robert	6,1,0.000433543911805,0.000110920082081
roberts	9,0,0.000619348445435,0.000055460041040
rock	0,2,0.000061934844544,0.000166380123121
rodgers	1,0,0.000123869689087,0.000055460041040
rodney	1,0,0.000123869689087,0.000055460041040
rodriguez	2,0,0.000185804533631,0.000055460041040
rogram	0,1,0.000061934844544,0.000110920082081
rohan	1,0,0.000123869689087,0.000055460041040
roibot	0,2,0.000061934844544,0.000166380123121
role	13,0,0.000867087823610,0.000055460041040
roll	0,1,0.000061934844544,0.000110920082081
roman	4,0,0.000309674222718,0.000055460041040
romantic	1,0,0.000123869689087,0.000055460041040
romeo	1,0,0.000123869689087,0.000055460041040
roof	0,2,0.000061934844544,0.000166380123121
room	3,0,0.000247739378174,0.000055460041040
rosel	0,2,0.000061934844544,0.000166380123121
rosenfield	1,0,0.000123869689087,0.000055460041040
ross	4,0,0.000309674222718,0.000055460041040
rossman	0,12,0.000061934844544,0.000720980533526
round	0,1,0.000061934844544,0.000110920082081
roving	0,4,0.000061934844544,0.000277300205202
roxio	0,1,0.000061934844544,0.000110920082081
rsa	0,1,0.000061934844544,0.000110920082081
rsbaker	1,0,0.000123869689087,0.000055460041040
rto	1,0,0.000123869689087,0.000055460041040
rtol	1,0,0.000123869689087,0.000055460041040
ruanda	0,1,0.000061934844544,0.000110920082081
rub	0,1,0.000061934844544,0.000110920082081
rudl	0,1,0.000061934844544,0.000110920082081
ruin	0,1,0.000061934844544,0.000110920082081
rule	1,0,0.000123869689087,0.000055460041040
rules	0,1,0.000061934844544,0.000110920082081
ruling	2,0,0.000185804533631,0.000055460041040
run	0,1,0.000061934844544,0.000110920082081
runkel	1,0,0.000123869689087,0.000055460041040
running	2,4,0.000185804533631,0.000277300205202
russell	1,0,0.000123869689087,0.000055460041040
ruzika	1,0,0.000123869689087,0.000055460041040
rvsq	0,1,0.000061934844544,0.000110920082081
rw	0,1,0.000061934844544,0.000110920082081
rx	0,1,0.000061934844544,0.000110920082081
ryanmcgeachie	1,0,0.000123869689087,0.000055460041040
s	50,66,0.003158677071721,0.003715822749709
sa	4,0,0.000309674222718,0.000055460041040
saa	0,1,0.000061934844544,0.000110920082081
saave	0,7,0.000061934844544,0.000443680328323
safe	1,2,0.000123869689087,0.000166380123121
safely	0,2,0.000061934844544,0.000166380123121
safety	0,2,0.000061934844544,0.000166380123121
said	0,2,0.000061934844544,0.000166380123121
salaried	0,1,0.000061934844544,0.000110920082081
sale	1,7,0.000123869689087,0.000443680328323
sales	2,41,0.000185804533631,0.002329321723698
sallen	1,0,0.000123869689087,0.000055460041040
sally	23,0,0.001486436269045,0.000055460041040
salomon	2,0,0.000185804533631,0.000055460041040
salt	0,1,0.000061934844544,0.000110920082081
sam	3,0,0.000247739378174,0.000055460041040
same	0,6,0.000061934844544,0.000388220287283
samer	5,0,0.000371609067261,0.000055460041040
sample	0,6,0.000061934844544,0.000388220287283
sampling	0,1,0.000061934844544,0.000110920082081
samuel	1,0,0.000123869689087,0.000055460041040
san	3,0,0.000247739378174,0.000055460041040
sand	0,1,0.000061934844544,0.000110920082081
sandton	0,2,0.000061934844544,0.000166380123121
sang	0,1,0.000061934844544,0.000110920082081
sanibel	1,0,0.000123869689087,0.000055460041040
sap	17,0,0.001114827201784,0.000055460041040
sapphire	1,0,0.000123869689087,0.000055460041040
sat	1,0,0.000123869689087,0.000055460041040
satisfied	0,2,0.000061934844544,0.000166380123121
saturday	1,0,0.000123869689087,0.000055460041040
save	0,8,0.000061934844544,0.000499140369364
saving	0,2,0.000061934844544,0.000166380123121
savvy	0,1,0.000061934844544,0.000110920082081
say	1,2,0.000123869689087,0.000166380123121
saying	0,3,0.000061934844544,0.000221840164162
says	1,2,0.000123869689087,0.000166380123121
sc	0,2,0.000061934844544,0.000166380123121
scampbell	1,0,0.000123869689087,0.000055460041040
scams	0,1,0.000061934844544,0.000110920082081
scenario	1,0,0.000123869689087,0.000055460041040
schafer	1,0,0.000123869689087,0.000055460041040
schaffer	1,0,0.000123869689087,0.000055460041040
schedule	6,0,0.000433543911805,0.000055460041040
scheduled	3,0,0.000247739378174,0.000055460041040
scheduling	4,0,0.000309674222718,0.000055460041040
school	0,1,0.000061934844544,0.000110920082081
schott	1,0,0.000123869689087,0.000055460041040
schumack	3,0,0.000247739378174,0.000055460041040
science	0,1,0.000061934844544,0.000110920082081
scientific	0,1,0.000061934844544,0.000110920082081
scope	2,0,0.000185804533631,0.000055460041040
score	0,1,0.000061934844544,0.000110920082081
scott	1,0,0.000123869689087,0.000055460041040
scotty	1,0,0.000123869689087,0.000055460041040
scout	1,0,0.000123869689087,0.000055460041040
scratch	0,1,0.000061934844544,0.000110920082081
screamed	0,1,0.000061934844544,0.000110920082081
screaming	0,1,0.000061934844544,0.000110920082081
screen	0,1,0.000061934844544,0.000110920082081
screening	0,1,0.000061934844544,0.000110920082081
screwball	0,1,0.000061934844544,0.000110920082081
script	0,3,0.000061934844544,0.000221840164162
scroll	0,3,0.000061934844544,0.000221840164162
sdba	1,0,0.000123869689087,0.000055460041040
sds	0,1,0.000061934844544,0.000110920082081
searching	1,1,0.000123869689087,0.000110920082081
season	1,0,0.000123869689087,0.000055460041040
second	1,3,0.000123869689087,0.000221840164162
secret	0,2,0.000061934844544,0.000166380123121
secrets	0,2,0.000061934844544,0.000166380123121
section	1,3,0.000123869689087,0.000221840164162
sector	2,1,0.000185804533631,0.000110920082081
secure	1,1,0.000123869689087,0.000110920082081
securities	2,0,0.000185804533631,0.000055460041040
securitization	2,0,0.000185804533631,0.000055460041040
security	1,5,0.000123869689087,0.000332760246243
see	6,22,0.000433543911805,0.001275580943930
seeing	1,0,0.000123869689087,0.000055460041040
seem	0,2,0.000061934844544,0.000166380123121
seemed	1,1,0.000123869689087,0.000110920082081
seems	4,0,0.000309674222718,0.000055460041040
seen	1,2,0.000123869689087,0.000166380123121
seize	2,0,0.000185804533631,0.000055460041040
selection	2,2,0.000185804533631,0.000166380123121
self	1,2,0.000123869689087,0.000166380123121
sell	0,5,0.000061934844544,0.000332760246243
sellens	1,0,0.000123869689087,0.000055460041040
selling	1,7,0.000123869689087,0.000443680328323
sellinternetaccess	0,4,0.000061934844544,0.000277300205202
sells	0,2,0.000061934844544,0.000166380123121
semester	1,0,0.000123869689087,0.000055460041040
sempra	1,0,0.000123869689087,0.000055460041040
sempratrading	1,0,0.000123869689087,0.000055460041040
sen	1,0,0.000123869689087,0.000055460041040
senator	4,0,0.000309674222718,0.000055460041040
send	3,13,0.000247739378174,0.000776440574566
sending	0,1,0.000061934844544,0.000110920082081
sengupta	1,0,0.000123869689087,0.000055460041040
senior	9,2,0.000619348445435,0.000166380123121
sense	1,2,0.000123869689087,0.000166380123121
sensitive	2,0,0.000185804533631,0.000055460041040
sent	5,6,0.000371609067261,0.000388220287283
sentence	0,2,0.000061934844544,0.000166380123121
sentences	0,4,0.000061934844544,0.000277300205202
sentiment	0,1,0.000061934844544,0.000110920082081
separate	1,4,0.000123869689087,0.000277300205202
sera	1,0,0.000123869689087,0.000055460041040
sergeev	5,0,0.000371609067261,0.000055460041040
serial	0,1,0.000061934844544,0.000110920082081
serious	0,1,0.000061934844544,0.000110920082081
serve	0,5,0.000061934844544,0.000332760246243
served	0,1,0.000061934844544,0.000110920082081
server	0,5,0.000061934844544,0.000332760246243
servers	0,2,0.000061934844544,0.000166380123121
service	2,32,0.000185804533631,0.001830181354334
services	4,6,0.000309674222718,0.000388220287283
session	0,1,0.000061934844544,0.000110920082081
sessions	2,0,0.000185804533631,0.000055460041040
set	7,6,0.000495478756348,0.000388220287283
setbacks	0,1,0.000061934844544,0.000110920082081
settanni	1,0,0.000123869689087,0.000055460041040
setting	2,0,0.000185804533631,0.000055460041040
settingt	0,1,0.000061934844544,0.000110920082081
settled	2,0,0.000185804533631,0.000055460041040
settlement	2,0,0.000185804533631,0.000055460041040
settlements	2,0,0.000185804533631,0.000055460041040
setup	2,2,0.000185804533631,0.000166380123121
seven	2,1,0.000185804533631,0.000110920082081
seventhpower	0,3,0.000061934844544,0.000221840164162
several	11,5,0.000743218134522,0.000332760246243
severe	0,1,0.000061934844544,0.000110920082081
seward	0,1,0.000061934844544,0.000110920082081
sex	0,1,0.000061934844544,0.000110920082081
sexual	0,2,0.000061934844544,0.000166380123121
sezgen	4,0,0.000309674222718,0.000055460041040
shakespeare	0,3,0.000061934844544,0.000221840164162
